"pid","assessed_value"
7647,284548.415703407
7648,96322.936728838
7649,95485.5401972394
7650,164827.248162445
7651,97151.90617175
7652,62731.0068875447
7653,308990.64369533
7654,231856.917296933
7655,733074.153186593
7656,444728.353389234
7657,226853.834015278
7658,172229.056497601
7659,244759.666836014
7660,321160.416127691
7661,70379.7843301875
7662,836209.993106705
7663,436458.017759978
7664,395722.678934243
7665,474729.659434733
7666,76492.2002685393
7667,467149.711430221
7668,603558.482167708
7669,492369.482104542
7670,429421.348435472
7671,385740.414325237
7672,50307.6342437837
7673,513853.27998236
7674,467302.198717193
7675,253627.276548729
7676,169582.311022552
7677,63750.6376075071
7678,28051.9487034557
7679,200442.339783906
7680,647335.196357367
7681,356577.399083912
7682,406105.341678809
7683,286109.801022784
7684,875367.78448554
7685,199234.522775727
7686,153834.116724187
7687,282771.450309155
7688,170776.04585965
7689,201729.455678697
7690,202493.198224712
7691,322303.581578165
7692,72802.6625100661
7693,117494.263656673
7694,214021.017748192
7695,767105.541039141
7696,226038.527521951
7697,336127.945386048
7698,455838.517496287
7699,363649.58783525
7700,452441.12632116
7701,299992.826399164
7702,236959.343729546
7703,323714.731403654
7704,122682.571998686
7705,118216.554974308
7706,4136.78687848064
7707,167314.116225301
7708,253929.022103819
7709,218108.42459717
7710,586951.5809745
7711,197441.058042451
7712,208426.041009217
7713,496597.997753136
7714,178815.101804727
7715,95868.8079272883
7716,207353.582024216
7717,412617.809218438
7718,296555.381382828
7719,177285.543709499
7720,371392.33718436
7721,368731.129212235
7722,298009.006808263
7723,203934.543916361
7724,562782.730623116
7725,318381.026528331
7726,569495.609447315
7727,331805.883290475
7728,165837.088882028
7729,327424.124500141
7730,254430.418000819
7731,196524.257825029
7732,180404.07687775
7733,861853.291128168
7734,483622.089025191
7735,628825.449765974
7736,337513.982168473
7737,255932.828686588
7738,501542.400909423
7739,601496.194205432
7740,205918.735515222
7741,327656.782103416
7742,465123.431637527
7743,549926.396741483
7744,419104.007321481
7745,286320.384398412
7746,381554.226654516
7747,200175.313289361
7748,273761.908785301
7749,960718.84905875
7750,402507.114710294
7751,77126.182650377
7752,473075.294407263
7753,408275.500638535
7754,91011.1892603236
7755,173555.473775506
7756,198603.393526251
7757,564378.862235859
7758,-11703.9080265224
7759,54203.2854795081
7760,134700.78772548
7761,330533.640120902
7762,133959.623217868
7763,155492.031941171
7764,247396.47737633
7765,313082.720442025
7766,185532.806463309
7767,179764.177532847
7768,71410.9585543224
7769,217287.570694499
7770,151781.933171555
7771,415960.293505026
7772,117725.152343895
7773,88873.3421337624
7774,192546.766294812
7775,632329.712113836
7776,295407.58428325
7777,390285.543270491
7778,80613.9931458343
7779,194456.626855595
7780,586039.412363301
7781,316373.35912291
7782,135572.606222775
7783,552957.558574365
7784,777563.698639546
7785,117082.762060507
7786,122706.33912152
7787,174120.354076262
7788,327710.543057539
7789,198502.197665625
7790,185042.582893585
7791,421096.084130054
7792,284456.582188102
7793,198843.866463663
7794,360024.893496091
7795,116914.916658856
7796,437893.8014667
7797,714525.418016193
7798,404483.62057025
7799,155393.454503286
7800,163043.75299802
7801,611533.915409498
7802,713021.527823635
7803,596849.103746799
7804,257275.722446647
7805,32579.6008541862
7806,68383.0081764504
7807,352514.539592181
7808,425816.729160753
7809,294861.549704843
7810,323436.015500662
7811,240682.995488781
7812,498196.511898986
7813,631058.053660784
7814,125788.138596333
7815,179674.140255695
7816,129963.055202083
7817,86251.573430121
7818,127288.142366148
7819,219295.354095523
7820,333228.521514284
7821,658858.2819267
7822,243692.337552892
7823,383957.176878547
7824,468286.562176791
7825,286889.070969031
7826,510548.957718519
7827,59493.5363611611
7828,301369.388198444
7829,818316.470904062
7830,288141.128952044
7831,200867.653936767
7832,295341.039891503
7833,307388.556997216
7834,196257.496027141
7835,372787.740058664
7836,222791.394176037
7837,613463.087250933
7838,418815.771817136
7839,54236.6430658613
7840,148517.283989666
7841,221886.679052462
7842,83041.5908592569
7843,493603.786700157
7844,212152.656080567
7845,271023.696620445
7846,241775.510410077
7847,234228.123194956
7848,299664.420805904
7849,214261.400326707
7850,180495.055985458
7851,311451.74065539
7852,182884.162636084
7853,283698.048543335
7854,238261.363470258
7855,248757.331675322
7856,115557.855272603
7857,358286.657090176
7858,404673.257007323
7859,539708.032448546
7860,305060.200300706
7861,213335.943074747
7862,684152.947059984
7863,131301.687998392
7864,186782.268481163
7865,167550.371154216
7866,341656.764971174
7867,240687.09824166
7868,74073.4779015199
7869,215379.992074392
7870,560927.831965697
7871,433788.88529712
7872,81200.1962454525
7873,654191.958972747
7874,378823.441157359
7875,173842.826610414
7876,270423.715262181
7877,320130.299458883
7878,511982.479086746
7879,19782.451592182
7880,389318.487147677
7881,387733.596455578
7882,200169.85447086
7883,367451.062433093
7884,456801.989328502
7885,743487.953779007
7886,353253.182803955
7887,385482.903947271
7888,248524.061888825
7889,268170.659680406
7890,485353.412809031
7891,277418.735183148
7892,570954.574482538
7893,229234.845662738
7894,346793.651020397
7895,142915.060060864
7896,428304.783989037
7897,137382.868383434
7898,379969.902209701
7899,154567.508300672
7900,366500.433647912
7901,107408.002219882
7902,360544.32378225
7903,741844.207308926
7904,155849.609272
7905,723687.71543108
7906,349115.613967077
7907,53278.1676554488
7908,94686.2826710481
7909,592932.258251158
7910,99363.9419426211
7911,313912.445166792
7912,167880.308482176
7913,169834.442616016
7914,97067.9637465757
7915,78603.1225470963
7916,492365.694047389
7917,334487.367547147
7918,367262.022491542
7919,152642.493580383
7920,154222.232842392
7921,231889.701459996
7922,596923.391145328
7923,382599.591255071
7924,390297.425667993
7925,423355.37782934
7926,204521.189335475
7927,591014.675724337
7928,386533.836212318
7929,151832.673775364
7930,200403.633884729
7931,456607.345257459
7932,8944.92212099281
7933,181060.869619657
7934,254005.225789348
7935,326258.26165118
7936,293363.508638021
7937,279469.394065261
7938,590316.368056715
7939,72890.235764356
7940,254345.415334079
7941,683881.174913378
7942,279163.023626586
7943,288205.858205884
7944,84281.3926353641
7945,234760.172314147
7946,162939.863212713
7947,50779.1231875997
7948,343386.116504793
7949,317016.197977275
7950,249175.246078099
7951,134016.702038527
7952,677236.517338772
7953,186105.785678034
7954,48271.7427786511
7955,264949.889765346
7956,156773.303210264
7957,249623.388990437
7958,380434.987036717
7959,133391.662679162
7960,121749.783942623
7961,188071.31786874
7962,376119.53717
7963,185370.533082684
7964,250942.23332704
7965,139802.800100512
7966,341877.859683937
7967,77801.7515008703
7968,305372.098035033
7969,451419.270226065
7970,226101.400207929
7971,391036.856158523
7972,423473.399601389
7973,294276.81071363
7974,113769.833307673
7975,98629.8111734655
7976,258380.922261625
7977,150985.419779303
7978,636040.97887353
7979,87088.797107072
7980,218030.932147507
7981,649679.236113957
7982,398409.999689136
7983,506184.216634591
7984,295757.209490129
7985,191564.348665095
7986,486357.023927451
7987,150840.539931404
7988,55641.1463585964
7989,437363.604545266
7990,282732.51255624
7991,418373.993774984
7992,440457.61053641
7993,372106.060030621
7994,68362.6184845848
7995,272463.832931827
7996,254325.345143528
7997,283060.256837519
7998,388157.769784974
7999,424301.592242149
8000,361039.857251316
8001,350071.778200288
8002,614249.095908042
8003,696567.262476125
8004,249074.176671284
8005,362709.118554581
8006,296425.789883347
8007,542675.71578998
8008,169296.898511771
8009,242970.250531898
8010,463402.544135789
8011,93313.0466246528
8012,207574.50243432
8013,462872.511062643
8014,276947.916786896
8015,146516.996123474
8016,90263.9860762609
8017,402440.953827107
8018,712359.936370739
8019,472656.033410231
8020,235089.921020453
8021,258855.155152936
8022,26743.9996753974
8023,90622.29485599
8024,477741.01524972
8025,188962.173801492
8026,469683.188647663
8027,216158.920529088
8028,342767.823591174
8029,360564.21635385
8030,114429.813944562
8031,520448.336660093
8032,841272.734682001
8033,416574.474337347
8034,245726.956225101
8035,216358.404770594
8036,194815.951528125
8037,404721.222656142
8038,232737.326952141
8039,125901.551958306
8040,63766.7934739347
8041,194584.943973073
8042,155532.776603005
8043,308250.89892433
8044,213969.397529794
8045,101619.590168535
8046,327977.954587227
8047,378516.162399122
8048,264247.568572338
8049,166175.556277455
8050,122351.620214141
8051,656569.960001191
8052,181343.600914634
8053,334850.76380745
8054,84891.3053900676
8055,469112.286648979
8056,469892.90682893
8057,92176.8369562074
8058,151662.20073616
8059,157535.422270422
8060,345911.178455988
8061,441051.669014016
8062,385156.041498327
8063,386951.849318169
8064,213649.908840305
8065,88814.1111491242
8066,128371.247626543
8067,205107.007787402
8068,134345.53987383
8069,701706.280222397
8070,228691.984253906
8071,98846.0760857317
8072,333874.889320513
8073,319148.96333928
8074,162614.327009044
8075,489279.000788264
8076,603520.399783079
8077,261367.499350919
8078,209570.474162549
8079,95573.1682282838
8080,585726.977139001
8081,297137.856777803
8082,271398.539929694
8083,239067.449406252
8084,365518.100308479
8085,63740.40361655
8086,228263.515592843
8087,518860.235878842
8088,266194.541424136
8089,196111.679747696
8090,188213.383017168
8091,176208.471371782
8092,516287.130090142
8093,88445.2886682598
8094,44346.1343751154
8095,102293.119508144
8096,701242.060660732
8097,110292.808216197
8098,363125.654762891
8099,735908.290420884
8100,505378.013892341
8101,819881.438498199
8102,222434.134795301
8103,224925.068033111
8104,479833.592731995
8105,658327.923980743
8106,117782.842773664
8107,205519.4219617
8108,304243.237617092
8109,263340.4378216
8110,247735.81237546
8111,511046.474962115
8112,125737.319408337
8113,255352.720220517
8114,637877.238490287
8115,320625.462606938
8116,762130.211261611
8117,87127.1813379405
8118,89545.5749802825
8119,550040.97371785
8120,319431.380444285
8121,422612.994356248
8122,266104.240445907
8123,515126.365918734
8124,162369.49408696
8125,348125.079762814
8126,298271.616049564
8127,210463.93686188
8128,215290.562438677
8129,278895.672964012
8130,379861.111526662
8131,186144.386931137
8132,241668.916307947
8133,184206.100097553
8134,244147.234601342
8135,303819.495672957
8136,377909.41263258
8137,190166.551874017
8138,37165.6334466186
8139,157597.361615612
8140,548290.445917187
8141,459294.071303564
8142,567838.272890592
8143,254768.029244805
8144,131506.615387817
8145,193230.081248051
8146,144961.064404052
8147,148127.875453017
8148,543389.334456256
8149,696025.573500329
8150,310801.588347963
8151,260383.749021287
8152,94662.5352148379
8153,693055.709311884
8154,301049.937013913
8155,292823.136080646
8156,436506.374789285
8157,93301.3295445369
8158,177402.578236484
8159,226504.953072389
8160,614899.713267224
8161,423800.955610386
8162,284551.198151267
8163,185269.799802485
8164,260417.242708699
8165,326889.726591374
8166,363805.930420926
8167,231024.495243492
8168,200394.426809653
8169,241770.976995439
8170,225982.242075741
8171,333034.945264372
8172,137419.786975775
8173,817537.657318714
8174,176878.478550764
8175,594634.660772736
8176,19704.3797854159
8177,261965.641722779
8178,469716.358309107
8179,44029.7447860411
8180,457228.7072651
8181,174433.058704381
8182,78694.1936507215
8183,73494.7999185079
8184,232784.684657182
8185,273512.43088695
8186,153596.659413332
8187,245035.943154446
8188,234625.38530859
8189,256473.379509767
8190,89713.4857925527
8191,35793.2850854387
8192,724847.549305369
8193,111479.604672863
8194,271987.339779111
8195,71013.6927927616
8196,443043.379612318
8197,468605.105779478
8198,77594.7869893351
8199,372177.460234413
8200,123100.196232228
8201,610460.257901518
8202,-4389.02826500051
8203,426388.079245183
8204,533491.096497545
8205,119074.790028824
8206,197997.670504525
8207,249444.778925083
8208,52549.61855118
8209,194058.04817523
8210,202915.991376536
8211,185595.655593338
8212,152281.17941371
8213,176689.761449531
8214,221096.921448598
8215,233722.885748213
8216,104454.562157261
8217,114303.174642827
8218,524492.880225514
8219,138496.710899812
8220,115109.29592924
8221,416016.1446358
8222,536202.747995243
8223,577755.245667788
8224,196185.588832755
8225,132505.099386798
8226,216134.969118515
8227,446496.925102124
8228,180553.78450676
8229,529189.103649684
8230,111917.057115603
8231,696217.153455911
8232,470462.63321341
8233,211760.311838448
8234,78860.6834576227
8235,73768.158892377
8236,418869.69951976
8237,147093.807402765
8238,383378.783547528
8239,164025.64438803
8240,38733.5281414868
8241,261081.696497162
8242,356041.445809723
8243,254821.938640666
8244,286668.730175082
8245,347730.683085697
8246,113242.252478389
8247,180216.14749443
8248,75292.9403949378
8249,216043.340592775
8250,281216.561830405
8251,501124.184335209
8252,113467.021168447
8253,236181.357463463
8254,197452.961004053
8255,228381.04070853
8256,307877.757040628
8257,252028.778027954
8258,569347.534801546
8259,-13106.1906635361
8260,146294.378469485
8261,356162.017322508
8262,134471.946473884
8263,212495.639669989
8264,370758.14801474
8265,492110.222652172
8266,276353.986647757
8267,237226.415338746
8268,295798.630906568
8269,65525.4297556773
8270,316806.275519402
8271,132928.220303122
8272,250402.136067413
8273,404197.813649066
8274,160897.599626274
8275,40756.9128007494
8276,386529.951543631
8277,131994.940283527
8278,93225.8622682742
8279,387994.912422736
8280,14150.0853614359
8281,144352.816253394
8282,135248.640889207
8283,252538.890542105
8284,94562.0226563832
8285,283587.039869625
8286,282603.334477505
8287,407648.244966584
8288,168530.996100961
8289,150851.263180763
8290,522708.679717295
8291,126701.650573878
8292,108143.431805755
8293,107410.809294984
8294,122908.039985343
8295,251785.136688494
8296,228422.974511184
8297,345728.110032044
8298,545658.910924447
8299,470027.708406129
8300,107357.583897943
8301,263326.637370299
8302,328838.233872063
8303,51403.359844684
8304,68279.0799449614
8305,407944.998713763
8306,182083.130037963
8307,307529.484286456
8308,474564.217821266
8309,370235.643533956
8310,764047.468514035
8311,482052.817410649
8312,182782.922081584
8313,437462.842663118
8314,80160.7622268025
8315,82663.5942601513
8316,384574.604850707
8317,175168.036103552
8318,262714.568251724
8319,337775.362056211
8320,140388.156288132
8321,327093.915595827
8322,164343.144777646
8323,403059.682972717
8324,237373.904383911
8325,212644.144990837
8326,122376.373560347
8327,275635.019350119
8328,274890.22150432
8329,284902.45158135
8330,153209.013737311
8331,260294.398068907
8332,174566.302719205
8333,289269.841329425
8334,279969.00648907
8335,198288.428740129
8336,227955.937431109
8337,438466.18777419
8338,464865.140471413
8339,196779.16616953
8340,363813.721947385
8341,254582.416945334
8342,202737.075769998
8343,124426.454286868
8344,118534.353978588
8345,101808.964497509
8346,410754.75396701
8347,158739.336820808
8348,94779.6580040137
8349,149314.73172012
8350,337955.695223717
8351,229460.811321635
8352,209227.144528068
8353,69723.184262385
8354,241386.275335576
8355,650223.387345029
8356,290819.884980937
8357,128282.736186043
8358,205584.614524446
8359,133031.001663465
8360,160337.28333139
8361,440896.899238553
8362,53252.3141652399
8363,304387.394948838
8364,182532.817408149
8365,446153.294380861
8366,318685.249481867
8367,287632.523632045
8368,438995.097058867
8369,218150.918756325
8370,144249.560776731
8371,160840.282571095
8372,208789.996454036
8373,106268.100916793
8374,340290.328897061
8375,226601.69916686
8376,340925.744343417
8377,190008.077612513
8378,247790.142731552
8379,95761.774301248
8380,187778.929527139
8381,54766.2583050828
8382,331683.855564996
8383,171827.056165973
8384,637907.123691508
8385,177927.697979621
8386,453151.959694788
8387,336285.905752593
8388,117197.800662977
8389,121064.42223384
8390,238652.422689393
8391,161112.4062034
8392,485025.210503046
8393,259343.147844682
8394,245143.912195241
8395,328727.760380389
8396,396077.588668134
8397,436409.501711717
8398,41839.7021474387
8399,118244.870011078
8400,282274.952652539
8401,194594.482650025
8402,253745.891667168
8403,301078.220957864
8404,150748.724733003
8405,399357.014250744
8406,71127.3421333529
8407,323190.361161962
8408,215083.18184778
8409,345946.59847405
8410,283563.193203206
8411,187141.429054075
8412,285875.662076386
8413,132020.354094479
8414,426230.460791425
8415,485283.986562929
8416,1002936.85658299
8417,93685.8174022493
8418,177375.368312486
8419,318460.178786198
8420,223544.767087092
8421,232531.484771707
8422,223268.148935507
8423,445476.608122437
8424,28003.4546816176
8425,144371.02733233
8426,512832.775133654
8427,328981.412196798
8428,301040.671448284
8429,90769.2419933159
8430,506099.475101356
8431,551233.361144162
8432,519825.594384639
8433,751059.633514671
8434,161908.113755668
8435,73981.8270826829
8436,328887.823651996
8437,308306.616576063
8438,242507.265891102
8439,71630.629498204
8440,240033.253441944
8441,188668.691522042
8442,468971.494812543
8443,310071.872039942
8444,169262.61736848
8445,20845.8109190175
8446,668551.954175766
8447,178087.400610346
8448,424049.125124696
8449,226919.685355019
8450,341568.325565989
8451,43239.5256130994
8452,165794.752535315
8453,124227.783755186
8454,294291.360724518
8455,62978.6765009598
8456,182297.54280455
8457,603257.885453309
8458,676763.853624714
8459,370952.751821512
8460,124202.366701364
8461,413110.795088811
8462,249971.742376491
8463,630908.50632014
8464,198706.803046275
8465,221468.486537323
8466,329769.474158614
8467,535248.919298286
8468,373282.405884884
8469,254333.079145911
8470,181732.209884016
8471,226047.110712297
8472,293018.16438396
8473,44088.9897717487
8474,196497.597831417
8475,209889.538078926
8476,268499.048559218
8477,98064.4151881506
8478,161000.787278222
8479,125379.770295574
8480,149947.739671839
8481,619578.379217034
8482,266430.104496056
8483,293583.939917594
8484,53541.3667064639
8485,432134.785498884
8486,117421.529006064
8487,593363.10973817
8488,987037.192811913
8489,224542.550104263
8490,321963.993231568
8491,466436.65801131
8492,608614.669243159
8493,449461.004192919
8494,153822.105679207
8495,70374.0975243569
8496,121228.774772257
8497,514357.689625948
8498,290983.966714051
8499,187500.775838969
8500,177281.894983934
8501,311256.372769012
8502,272710.09796387
8503,83767.2973654856
8504,459099.719756698
8505,235552.182306048
8506,379220.207533094
8507,176997.009035775
8508,316078.291298818
8509,282987.88569961
8510,355225.637140245
8511,190684.116401896
8512,56364.0185611491
8513,602620.591382373
8514,186963.47312297
8515,96431.9124597473
8516,626758.963351277
8517,95923.1622206382
8518,322038.665618958
8519,94427.5678538208
8520,377931.932106417
8521,409161.530331966
8522,1004263.98599827
8523,176655.07406886
8524,481462.871999016
8525,120440.567100379
8526,87556.1076436737
8527,322363.55918668
8528,515220.405656511
8529,246093.958157666
8530,114420.541200973
8531,623551.917874187
8532,456587.521207237
8533,156680.341733846
8534,656317.264744666
8535,188302.328114085
8536,363899.903773725
8537,405257.305406556
8538,137902.245797891
8539,196548.389945722
8540,115165.970946755
8541,728672.450448413
8542,92973.4382278228
8543,332252.76460149
8544,376929.020181986
8545,278372.932636218
8546,69674.4814005277
8547,169425.062871376
8548,281388.307099053
8549,242470.908947506
8550,539663.081810632
8551,583050.509578779
8552,95138.086187657
8553,528890.785628799
8554,264224.874394701
8555,241785.466321649
8556,94459.8580071484
8557,261050.553601952
8558,333463.551543568
8559,292960.722375567
8560,196639.769047181
8561,424825.657834207
8562,169092.348831761
8563,659306.550673352
8564,300553.688863759
8565,504847.254187703
8566,510090.754728573
8567,454854.013147361
8568,107763.306903625
8569,395871.893163804
8570,177654.135750473
8571,152233.086263393
8572,65356.0692955593
8573,218026.129955588
8574,282195.120733798
8575,234669.527859379
8576,269425.573269797
8577,741600.799350198
8578,15504.9996045085
8579,312248.892613966
8580,214275.793668842
8581,135150.30111013
8582,220057.387894122
8583,52320.651827995
8584,97362.7872963632
8585,53980.7754712922
8586,196702.958892431
8587,624098.483224205
8588,261237.566633352
8589,191331.114400822
8590,398314.325422189
8591,220568.592060004
8592,75948.3755071969
8593,175061.153112372
8594,80444.1856120627
8595,236544.733987746
8596,203922.532011491
8597,276461.645014925
8598,154576.914495119
8599,182254.923046028
8600,558484.25798843
8601,954897.380458739
8602,611372.53490547
8603,166073.380439929
8604,408526.894885024
8605,315662.146557171
8606,778997.801260834
8607,219234.237756364
8608,420182.930505871
8609,1344787.71138344
8610,156173.172289984
8611,29166.842094489
8612,193199.729513475
8613,540401.161462572
8614,320522.833168823
8615,200187.91550871
8616,301167.269904938
8617,290406.548521683
8618,119668.197920453
8619,773068.211216319
8620,444342.95968122
8621,308447.579510693
8622,436901.079955333
8623,214642.93862495
8624,92092.7960894001
8625,276518.049090269
8626,383826.695412338
8627,133021.037818309
8628,569906.671590554
8629,429888.860864047
8630,133503.06443225
8631,171143.402283234
8632,100206.087473091
8633,504284.324783918
8634,102511.596380631
8635,646691.479080976
8636,549768.189811447
8637,233367.74629981
8638,124196.832148116
8639,353686.10229878
8640,174098.943402118
8641,133533.272632351
8642,298978.36351433
8643,162202.414840615
8644,199035.329152984
8645,147198.856135088
8646,250089.265993419
8647,301747.495258801
8648,5723.12999564585
8649,137126.644877277
8650,446251.919093814
8651,183413.224477412
8652,689195.016993615
8653,1027220.63908723
8654,547281.256754732
8655,629548.237564461
8656,73831.5935093264
8657,372586.607084559
8658,39312.0456655344
8659,-4533.20282466076
8660,492685.635779279
8661,125180.735904561
8662,318463.908121158
8663,168152.160153673
8664,569632.03334448
8665,188552.652481496
8666,515657.529484589
8667,1068175.53610683
8668,272162.211512903
8669,189757.017420131
8670,445299.549587615
8671,226575.94079485
8672,307799.51681495
8673,121345.572892503
8674,201007.764935927
8675,404282.999574345
8676,330773.438723787
8677,491699.813955956
8678,577351.479254859
8679,92941.0503493055
8680,53121.1164756615
8681,259221.910072363
8682,380552.476598123
8683,473668.727691036
8684,339404.324113992
8685,89023.8369382929
8686,284373.284834514
8687,59764.254566875
8688,130184.337918243
8689,356637.058651998
8690,361576.252437658
8691,71849.7737672628
8692,162106.622604371
8693,82678.071822808
8694,339667.343190746
8695,343750.61388445
8696,322976.113681772
8697,132001.672074121
8698,63237.5869469834
8699,334706.631378408
8700,22040.6834550297
8701,90849.1124672884
8702,151003.745257802
8703,249154.73763601
8704,288184.378659663
8705,86084.2166278575
8706,235663.92025883
8707,90565.711301749
8708,334098.580433848
8709,36320.544206097
8710,986987.538292434
8711,397114.362352224
8712,99960.4948871034
8713,256867.72867879
8714,588435.145946675
8715,427537.566994748
8716,391524.795812301
8717,335248.93394409
8718,429181.219350828
8719,360056.92377503
8720,381436.734364967
8721,371642.286982771
8722,568513.963513127
8723,100353.807722249
8724,222700.122938585
8725,201168.643232433
8726,115564.773472658
8727,516133.207114927
8728,208735.207365851
8729,97565.6243974411
8730,524690.368712901
8731,84680.7066110385
8732,210214.35409441
8733,156732.421282288
8734,142666.728646482
8735,269840.502498347
8736,98846.6133388099
8737,287276.287017778
8738,437581.17450514
8739,464623.752761324
8740,309350.515984838
8741,489838.103052081
8742,290275.804336637
8743,199090.309410788
8744,418553.57813334
8745,-8281.90089577225
8746,831514.060529788
8747,265817.123792858
8748,224917.093124893
8749,549968.088136514
8750,105426.930826496
8751,153342.297097715
8752,573132.021484153
8753,154348.349617616
8754,580518.848676099
8755,316322.56578708
8756,246383.855984138
8757,163161.135026926
8758,18435.1657390099
8759,315797.260418891
8760,782664.418975714
8761,41429.2692834095
8762,190988.689183822
8763,364295.023089755
8764,538623.147550805
8765,349399.56744897
8766,470732.055042434
8767,204657.125317535
8768,291653.434595603
8769,493463.704986379
8770,438680.58248926
8771,211117.794289469
8772,278878.883150635
8773,870776.361009919
8774,135363.689108556
8775,235869.684991862
8776,140508.060980803
8777,58537.7115473268
8778,50216.8087282003
8779,356886.967958535
8780,227249.953659211
8781,223629.460849804
8782,58762.7015496644
8783,338638.633397825
8784,268394.616716605
8785,271146.004318373
8786,153513.338932875
8787,365832.854754042
8788,249169.722993688
8789,552672.445587059
8790,74795.8627848124
8791,575219.958089312
8792,77098.2357497931
8793,730956.341401273
8794,78375.1081629055
8795,99845.550781493
8796,115481.309721817
8797,68613.8864599415
8798,146014.149938931
8799,100200.529195177
8800,11620.700328167
8801,110008.713832695
8802,57211.4002014317
8803,238890.600806583
8804,50942.1183459588
8805,90399.9864163716
8806,576452.761339293
8807,212879.594776054
8808,412068.875418908
8809,615023.256211141
8810,187272.817054776
8811,87212.814988554
8812,91495.2467032075
8813,220611.322921456
8814,170035.315871178
8815,217729.447306487
8816,668580.635082307
8817,60389.1989133381
8818,454054.627927
8819,269419.221438515
8820,114150.842849566
8821,311456.834358809
8822,340791.477000908
8823,293439.810597479
8824,218612.32977237
8825,111683.050248441
8826,251126.455993155
8827,164483.80670568
8828,102250.201805881
8829,228611.986233135
8830,467162.580263735
8831,16195.728126339
8832,158712.046716441
8833,61302.1848979351
8834,110585.562091537
8835,405134.812014986
8836,50118.7332902071
8837,543682.85193411
8838,270575.871651535
8839,244336.503194326
8840,201018.548291953
8841,69977.1278251809
8842,65684.4126817431
8843,49391.3784760448
8844,238843.063068182
8845,493037.525502528
8846,232732.125063299
8847,78710.2396559261
8848,479496.939874349
8849,619459.681370481
8850,265776.966372744
8851,293909.961214794
8852,287327.951827139
8853,220205.73126411
8854,168360.429479001
8855,356368.115960231
8856,400565.933195202
8857,54210.1549647012
8858,442102.61742871
8859,356774.982940643
8860,170079.533245299
8861,221123.032857333
8862,320355.673365702
8863,47329.8773519329
8864,138265.057653288
8865,177706.738503318
8866,481594.148428428
8867,461272.867553802
8868,270172.425563547
8869,293987.223273097
8870,154645.618637906
8871,213459.735389167
8872,400613.664753281
8873,574665.113470684
8874,350192.643494053
8875,619831.312823585
8876,116136.797568248
8877,534804.50667331
8878,153317.248484767
8879,226866.438383197
8880,894497.109432328
8881,183856.748959314
8882,158998.529105199
8883,362025.357698496
8884,378824.445218102
8885,155963.686879143
8886,350032.239919661
8887,347773.26526148
8888,82907.6875594072
8889,394573.227118772
8890,443684.03095379
8891,507801.020880791
8892,268550.40556552
8893,347745.676507265
8894,475337.14345644
8895,387029.438963995
8896,94010.541574617
8897,229008.459780414
8898,280304.034534438
8899,140653.683635332
8900,370809.776711079
8901,64685.5525413892
8902,242005.140397182
8903,20368.7387512471
8904,409088.210526916
8905,821000.03761704
8906,611975.298844882
8907,83681.4577601531
8908,416519.12838108
8909,579362.344874978
8910,313824.77260002
8911,91345.2562171539
8912,122388.356355096
8913,85212.379351461
8914,110650.306539436
8915,60410.2735965642
8916,149586.365742382
8917,70734.055948841
8918,469257.405180372
8919,310062.56036213
8920,170305.098606844
8921,522021.014059446
8922,385526.759457369
8923,305750.135387193
8924,414895.194006495
8925,193233.652935374
8926,233525.498905517
8927,232684.865040822
8928,38606.473478646
8929,201814.23369394
8930,121183.404513384
8931,170750.890417996
8932,470257.417580509
8933,404255.028237701
8934,397317.69709799
8935,286210.679757925
8936,602552.938007938
8937,214705.772297239
8938,862022.853813672
8939,104886.886123769
8940,197779.787988825
8941,613566.664361963
8942,364319.724786143
8943,183178.603174239
8944,274392.703148266
8945,262626.116771221
8946,718020.780042254
8947,233485.511892172
8948,120497.859345497
8949,137851.058772936
8950,232712.568059219
8951,354712.491300689
8952,885941.970397216
8953,83687.6004813038
8954,202964.259872809
8955,177610.098566662
8956,117193.818784615
8957,244480.888127226
8958,225886.169030942
8959,307955.790319645
8960,1231793.38818802
8961,534135.269479983
8962,315024.934753186
8963,577621.591611547
8964,1240889.03179592
8965,387292.5714922
8966,265460.884327846
8967,88968.7815117694
8968,468425.441769217
8969,475794.580352256
8970,25998.530996284
8971,135524.620264862
8972,214412.643713382
8973,360141.648096003
8974,479817.398281515
8975,139339.711636482
8976,91114.2824274636
8977,91772.8677363075
8978,340659.064100721
8979,113910.98576496
8980,128221.34486789
8981,107726.695341001
8982,137440.288159238
8983,143013.764468828
8984,220879.326734094
8985,229012.984220946
8986,108177.622616384
8987,314366.591640899
8988,47528.2067793116
8989,333851.911860541
8990,201131.919233928
8991,272424.355417489
8992,183172.871565763
8993,270597.38526235
8994,561577.702504442
8995,414484.688581601
8996,452838.106179278
8997,420410.854448911
8998,637968.705260295
8999,273092.894845068
9000,344295.497440784
9001,362408.339123393
9002,264467.966492973
9003,131223.171831435
9004,218209.36650388
9005,971103.594980641
9006,52086.6869202557
9007,147090.875464741
9008,240874.893787838
9009,97141.4789666687
9010,482056.146043873
9011,303821.542721505
9012,135608.940287584
9013,238489.940804542
9014,122381.872516263
9015,44763.5193407403
9016,189406.777085687
9017,209180.11271951
9018,292069.818006771
9019,138011.504511557
9020,293354.657638416
9021,397009.252506173
9022,395333.235643693
9023,126066.55119202
9024,386801.458674887
9025,186993.420047907
9026,303650.666705758
9027,604947.345051921
9028,266426.414764733
